RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
299,3,4,1,3,1,1,1,1,2,1,0
299,3,5,2,1,2,1,2,1,3,1,0
299,3,6,3,1,2,1,3,1,4,3,1
299,3,7,0,0,0,0,0,0,0,0,0
299,4,1,1,1,1,1,1,1,1,1,0
299,4,2,2,1,1,1,2,1,4,2,0
299,4,3,3,1,5,2,3,1,2,3,0
299,4,4,1,2,2,1,1,1,2,1,0
299,4,5,2,3,3,1,1,1,4,2,0
299,4,6,3,3,6,1,3,2,2,4,1
299,4,7,0,0,0,0,0,0,0,0,0
299,5,1,1,1,1,1,1,1,2,1,0
299,5,2,2,1,3,1,2,1,4,1,0
299,5,3,3,1,2,1,2,1,2,2,0
299,5,4,1,1,3,1,1,1,1,1,0
299,5,5,2,3,5,1,2,1,2,1,0
299,5,6,3,3,1,1,2,1,4,3,1
299,5,7,0,0,0,0,0,0,0,0,0
299,6,1,1,1,2,1,1,1,2,1,0
299,6,2,2,1,3,1,2,1,2,1,0
299,6,3,3,1,3,2,2,1,3,3,0
299,6,4,1,2,1,1,1,1,1,1,0
299,6,5,2,1,1,1,1,1,4,2,0
299,6,6,3,1,4,1,2,2,4,4,0
299,6,7,0,0,0,0,0,0,0,0,1
299,7,1,1,1,1,1,1,1,1,1,0
299,7,2,2,1,2,1,1,1,3,2,0
299,7,3,3,1,5,2,2,2,4,3,0
299,7,4,1,2,3,1,1,1,1,1,0
299,7,5,2,1,3,1,2,1,4,2,0
299,7,6,3,1,2,2,2,1,3,4,0
299,7,7,0,0,0,0,0,0,0,0,1
299,8,1,1,1,2,1,1,1,2,1,0
299,8,2,2,1,1,1,1,1,3,1,0
299,8,3,3,1,5,1,3,1,2,2,1
299,8,4,1,3,1,1,1,1,2,1,0
299,8,5,2,1,2,1,1,1,2,1,0
299,8,6,3,3,6,2,2,2,3,4,0
299,8,7,0,0,0,0,0,0,0,0,0
299,9,1,1,1,2,1,1,1,1,1,0
299,9,2,2,1,1,1,1,1,2,2,0
299,9,3,3,1,5,1,2,2,4,2,0
299,9,4,1,1,3,1,1,1,1,1,0
299,9,5,2,3,1,1,2,1,3,2,0
299,9,6,3,3,5,2,3,2,2,3,1
299,9,7,0,0,0,0,0,0,0,0,0
299,10,1,1,1,1,1,1,1,1,1,0
299,10,2,2,1,1,1,1,1,3,1,0
299,10,3,3,1,3,1,2,2,3,4,0
299,10,4,1,3,1,1,1,1,2,1,0
299,10,5,2,3,3,1,1,1,2,1,0
299,10,6,3,3,2,1,3,2,2,4,0
299,10,7,0,0,0,0,0,0,0,0,1
234,1,1,1,1,2,1,1,1,1,1,0
234,1,2,2,1,3,1,1,1,4,1,0
234,1,3,3,1,2,2,2,2,2,3,0
234,1,4,1,2,3,1,1,1,2,1,1
234,1,5,2,3,2,1,1,1,2,2,0
234,1,6,3,3,2,2,2,2,2,4,0
234,1,7,0,0,0,0,0,0,0,0,0
234,2,1,1,1,1,1,1,1,1,1,0
234,2,2,2,1,3,1,1,1,2,1,0
234,2,3,3,1,3,1,2,2,2,2,0
234,2,4,1,1,1,1,1,1,2,1,1
234,2,5,2,1,1,1,2,1,4,2,0
234,2,6,3,3,3,2,3,1,4,4,0
234,2,7,0,0,0,0,0,0,0,0,0
234,3,1,1,1,2,1,1,1,2,1,0
234,3,2,2,1,1,1,1,1,4,1,0
234,3,3,3,1,3,2,3,2,3,2,0
234,3,4,1,2,2,1,1,1,2,1,0
234,3,5,2,1,3,1,2,1,4,1,1
234,3,6,3,1,3,2,2,2,4,3,0
234,3,7,0,0,0,0,0,0,0,0,0
234,4,1,1,1,1,1,1,1,1,1,0
234,4,2,2,1,1,1,2,1,3,1,1
234,4,3,3,1,2,1,3,1,4,2,0
234,4,4,1,2,1,1,1,1,1,1,0
234,4,5,2,1,5,1,1,1,2,2,0
234,4,6,3,1,4,2,3,1,3,4,0
234,4,7,0,0,0,0,0,0,0,0,0
234,5,1,1,1,2,1,1,1,1,1,0
234,5,2,2,1,1,1,2,1,2,2,0
234,5,3,3,1,3,2,3,1,2,4,0
234,5,4,1,3,3,1,1,1,1,1,1
234,5,5,2,3,2,1,2,1,3,2,0
234,5,6,3,1,6,1,3,2,3,4,0
234,5,7,0,0,0,0,0,0,0,0,0
234,6,1,1,1,1,1,1,1,2,1,0
234,6,2,2,1,2,1,1,1,3,1,0
234,6,3,3,1,5,2,3,1,4,1,0
234,6,4,1,1,3,1,1,1,2,1,0
234,6,5,2,3,2,1,2,1,4,1,1
234,6,6,3,3,1,2,3,1,2,3,0
234,6,7,0,0,0,0,0,0,0,0,0
234,7,1,1,1,2,1,1,1,2,1,0
234,7,2,2,1,2,1,2,1,2,1,0
234,7,3,3,1,5,1,2,1,3,3,0
234,7,4,1,3,2,1,1,1,2,1,0
234,7,5,2,1,5,1,2,1,2,1,1
234,7,6,3,3,5,1,2,2,2,4,0
234,7,7,0,0,0,0,0,0,0,0,0
234,8,1,1,1,2,1,1,1,1,1,0
234,8,2,2,1,2,1,2,1,4,1,1
234,8,3,3,1,5,1,3,2,3,2,0
234,8,4,1,1,1,1,1,1,1,1,0
234,8,5,2,3,1,1,1,1,3,2,0
234,8,6,3,1,2,1,2,2,3,3,0
234,8,7,0,0,0,0,0,0,0,0,0
234,9,1,1,1,1,1,1,1,2,1,0
234,9,2,2,1,3,1,2,1,3,2,0
234,9,3,3,1,5,2,2,2,4,3,0
234,9,4,1,3,2,1,1,1,1,1,0
234,9,5,2,3,3,1,1,1,3,2,0
234,9,6,3,3,6,1,3,1,4,4,0
234,9,7,0,0,0,0,0,0,0,0,1
234,10,1,1,1,2,1,1,1,2,1,0
234,10,2,2,1,3,1,2,1,4,1,1
234,10,3,3,1,5,1,2,2,4,2,0
234,10,4,1,2,3,1,1,1,1,1,0
234,10,5,2,1,2,1,2,1,2,2,0
234,10,6,3,3,6,2,3,2,3,4,0
234,10,7,0,0,0,0,0,0,0,0,0
290,1,1,1,1,1,1,1,1,1,1,0
290,1,2,2,1,1,1,1,1,3,2,0
290,1,3,3,1,5,2,2,1,3,2,0
290,1,4,1,2,1,1,1,1,2,1,0
290,1,5,2,1,2,1,2,1,2,2,0
290,1,6,3,1,5,1,3,1,4,3,0
290,1,7,0,0,0,0,0,0,0,0,1
290,2,1,1,1,1,1,1,1,2,1,0
290,2,2,2,1,1,1,1,1,2,1,0
290,2,3,3,1,2,1,3,1,2,3,0
290,2,4,1,2,3,1,1,1,1,1,0
290,2,5,2,1,2,1,2,1,3,1,0
290,2,6,3,3,2,2,3,2,2,4,0
290,2,7,0,0,0,0,0,0,0,0,1
290,3,1,1,1,2,1,1,1,1,1,0
290,3,2,2,1,2,1,1,1,3,2,0
290,3,3,3,1,3,2,2,1,2,3,0
290,3,4,1,1,3,1,1,1,1,1,0
290,3,5,2,3,5,1,1,1,4,2,0
290,3,6,3,1,6,2,3,2,4,4,0
290,3,7,0,0,0,0,0,0,0,0,1
290,4,1,1,1,1,1,1,1,1,1,0
290,4,2,2,1,2,1,2,1,2,1,0
290,4,3,3,1,5,2,3,2,4,2,0
290,4,4,1,1,2,1,1,1,1,1,0
290,4,5,2,3,1,1,1,1,2,1,0
290,4,6,3,1,2,1,2,2,2,4,0
290,4,7,0,0,0,0,0,0,0,0,1
290,5,1,1,1,2,1,1,1,2,1,0
290,5,2,2,1,2,1,1,1,4,2,0
290,5,3,3,1,5,1,3,1,4,2,0
290,5,4,1,2,1,1,1,1,2,1,0
290,5,5,2,3,3,1,1,1,3,2,0
290,5,6,3,3,3,1,3,1,3,3,0
290,5,7,0,0,0,0,0,0,0,0,1
290,6,1,1,1,2,1,1,1,1,1,0
290,6,2,2,1,3,1,2,1,3,1,0
290,6,3,3,1,5,1,3,2,2,3,0
290,6,4,1,3,2,1,1,1,1,1,0
290,6,5,2,1,5,1,2,1,3,2,0
290,6,6,3,3,3,1,2,1,3,4,0
290,6,7,0,0,0,0,0,0,0,0,1
290,7,1,1,1,2,1,1,1,1,1,0
290,7,2,2,1,3,1,2,1,4,1,0
290,7,3,3,1,3,2,3,2,4,4,0
290,7,4,1,3,3,1,1,1,2,1,0
290,7,5,2,3,1,1,2,1,2,1,0
290,7,6,3,3,4,2,3,2,4,4,0
290,7,7,0,0,0,0,0,0,0,0,1
290,8,1,1,1,2,1,1,1,2,1,0
290,8,2,2,1,3,1,2,1,2,1,0
290,8,3,3,1,2,2,2,2,3,1,0
290,8,4,1,3,1,1,1,1,2,1,0
290,8,5,2,3,3,1,2,1,4,2,0
290,8,6,3,1,6,2,2,1,2,3,0
290,8,7,0,0,0,0,0,0,0,0,1
290,9,1,1,1,1,1,1,1,2,1,0
290,9,2,2,1,1,1,2,1,4,1,0
290,9,3,3,1,3,1,2,2,3,2,0
290,9,4,1,1,2,1,1,1,2,1,0
290,9,5,2,1,2,1,1,1,4,2,0
290,9,6,3,3,1,2,2,2,3,4,0
290,9,7,0,0,0,0,0,0,0,0,1
290,10,1,1,1,1,1,1,1,1,1,0
290,10,2,2,1,3,1,2,1,2,1,0
290,10,3,3,1,5,2,3,2,2,2,0
290,10,4,1,3,1,1,1,1,1,1,0
290,10,5,2,3,5,1,1,1,4,1,0
290,10,6,3,1,1,2,3,2,3,3,0
290,10,7,0,0,0,0,0,0,0,0,1
31,1,1,1,1,2,1,1,1,1,1,0
31,1,2,2,1,2,1,2,1,3,1,1
31,1,3,3,1,5,1,3,1,3,3,0
31,1,4,1,1,3,1,1,1,2,1,0
31,1,5,2,1,1,1,2,1,4,1,0
31,1,6,3,3,6,2,3,1,3,4,0
31,1,7,0,0,0,0,0,0,0,0,0
31,2,1,1,1,2,1,1,1,1,1,0
31,2,2,2,1,1,1,2,1,3,2,0
31,2,3,3,1,5,1,3,2,4,3,0
31,2,4,1,3,1,1,1,1,1,1,0
31,2,5,2,3,3,1,2,1,2,2,1
31,2,6,3,1,1,2,2,2,4,4,0
31,2,7,0,0,0,0,0,0,0,0,0
31,3,1,1,1,1,1,1,1,2,1,0
31,3,2,2,1,1,1,1,1,2,1,0
31,3,3,3,1,5,2,3,2,3,2,1
31,3,4,1,3,3,1,1,1,1,1,0
31,3,5,2,3,2,1,1,1,3,2,0
31,3,6,3,3,4,2,2,1,2,3,0
31,3,7,0,0,0,0,0,0,0,0,0
31,4,1,1,1,2,1,1,1,2,1,0
31,4,2,2,1,3,1,2,1,3,1,1
31,4,3,3,1,2,2,2,2,2,2,0
31,4,4,1,1,2,1,1,1,2,1,0
31,4,5,2,1,2,1,2,1,3,1,0
31,4,6,3,1,2,1,3,2,4,3,0
31,4,7,0,0,0,0,0,0,0,0,0
31,5,1,1,1,1,1,1,1,1,1,0
31,5,2,2,1,2,1,2,1,2,2,1
31,5,3,3,1,3,1,3,2,3,3,0
31,5,4,1,2,2,1,1,1,2,1,0
31,5,5,2,3,2,1,2,1,2,2,0
31,5,6,3,3,6,2,3,2,4,4,0
31,5,7,0,0,0,0,0,0,0,0,0
31,6,1,1,1,2,1,1,1,2,1,0
31,6,2,2,1,2,1,2,1,4,1,1
31,6,3,3,1,3,2,2,2,2,2,0
31,6,4,1,2,1,1,1,1,2,1,0
31,6,5,2,3,5,1,1,1,3,2,0
31,6,6,3,1,5,2,3,1,2,4,0
31,6,7,0,0,0,0,0,0,0,0,0
31,7,1,1,1,1,1,1,1,1,1,0
31,7,2,2,1,1,1,1,1,4,1,0
31,7,3,3,1,2,1,2,1,2,1,1
31,7,4,1,3,2,1,1,1,1,1,0
31,7,5,2,3,1,1,1,1,4,2,0
31,7,6,3,1,3,1,2,2,3,3,0
31,7,7,0,0,0,0,0,0,0,0,0
31,8,1,1,1,2,1,1,1,1,1,0
31,8,2,2,1,3,1,1,1,4,1,1
31,8,3,3,1,3,2,2,1,4,2,0
31,8,4,1,1,3,1,1,1,1,1,0
31,8,5,2,1,3,1,1,1,2,1,0
31,8,6,3,3,3,1,3,1,2,4,0
31,8,7,0,0,0,0,0,0,0,0,0
31,9,1,1,1,1,1,1,1,2,1,0
31,9,2,2,1,3,1,1,1,2,2,0
31,9,3,3,1,5,2,3,1,4,4,0
31,9,4,1,2,1,1,1,1,2,1,0
31,9,5,2,1,5,1,2,1,4,2,1
31,9,6,3,3,2,1,2,2,3,4,0
31,9,7,0,0,0,0,0,0,0,0,0
31,10,1,1,1,2,1,1,1,2,1,0
31,10,2,2,1,1,1,2,1,4,1,0
31,10,3,3,1,5,1,2,1,4,3,0
31,10,4,1,1,2,1,1,1,2,1,0
31,10,5,2,3,2,1,2,1,4,2,1
31,10,6,3,1,4,1,3,1,2,4,0
31,10,7,0,0,0,0,0,0,0,0,0
20,1,1,1,1,1,1,1,1,2,1,0
20,1,2,2,1,2,1,2,1,4,2,0
20,1,3,3,1,2,1,2,1,4,4,0
20,1,4,1,1,1,1,1,1,1,1,0
20,1,5,2,1,3,1,2,1,3,2,1
20,1,6,3,1,6,2,2,2,2,4,0
20,1,7,0,0,0,0,0,0,0,0,0
20,2,1,1,1,2,1,1,1,1,1,0
20,2,2,2,1,3,1,2,1,3,1,1
20,2,3,3,1,3,2,3,1,4,1,0
20,2,4,1,2,2,1,1,1,1,1,0
20,2,5,2,3,2,1,1,1,3,1,0
20,2,6,3,3,5,2,2,2,3,3,0
20,2,7,0,0,0,0,0,0,0,0,0
20,3,1,1,1,1,1,1,1,2,1,0
20,3,2,2,1,2,1,2,1,2,1,0
20,3,3,3,1,5,2,2,1,2,2,0
20,3,4,1,3,2,1,1,1,2,1,0
20,3,5,2,3,1,1,2,1,2,2,1
20,3,6,3,3,2,2,3,1,3,4,0
20,3,7,0,0,0,0,0,0,0,0,0
20,4,1,1,1,2,1,1,1,1,1,0
20,4,2,2,1,3,1,1,1,2,2,0
20,4,3,3,1,5,1,2,1,4,2,0
20,4,4,1,3,1,1,1,1,2,1,0
20,4,5,2,3,2,1,2,1,4,2,1
20,4,6,3,3,3,2,3,2,4,3,0
20,4,7,0,0,0,0,0,0,0,0,0
20,5,1,1,1,2,1,1,1,1,1,0
20,5,2,2,1,1,1,1,1,4,1,0
20,5,3,3,1,5,1,2,2,3,3,0
20,5,4,1,3,2,1,1,1,1,1,0
20,5,5,2,1,5,1,1,1,4,1,0
20,5,6,3,1,2,2,3,1,2,4,0
20,5,7,0,0,0,0,0,0,0,0,1
20,6,1,1,1,1,1,1,1,2,1,0
20,6,2,2,1,3,1,1,1,4,2,0
20,6,3,3,1,5,2,3,2,3,3,0
20,6,4,1,1,3,1,1,1,1,1,0
20,6,5,2,1,2,1,2,1,2,2,1
20,6,6,3,1,3,1,3,2,3,4,0
20,6,7,0,0,0,0,0,0,0,0,0
20,7,1,1,1,2,1,1,1,1,1,0
20,7,2,2,1,1,1,2,1,2,1,1
20,7,3,3,1,2,2,3,2,3,2,0
20,7,4,1,2,3,1,1,1,2,1,0
20,7,5,2,1,3,1,1,1,3,2,0
20,7,6,3,3,1,1,3,1,4,4,0
20,7,7,0,0,0,0,0,0,0,0,0
20,8,1,1,1,1,1,1,1,1,1,0
20,8,2,2,1,2,1,2,1,3,2,0
20,8,3,3,1,3,1,3,2,2,2,0
20,8,4,1,2,3,1,1,1,2,1,0
20,8,5,2,3,5,1,2,1,4,2,1
20,8,6,3,3,4,1,2,2,2,3,0
20,8,7,0,0,0,0,0,0,0,0,0
20,9,1,1,1,2,1,1,1,2,1,0
20,9,2,2,1,1,1,1,1,3,1,0
20,9,3,3,1,3,2,3,2,2,3,1
20,9,4,1,1,1,1,1,1,2,1,0
20,9,5,2,3,1,1,1,1,2,1,0
20,9,6,3,1,6,1,2,1,4,4,0
20,9,7,0,0,0,0,0,0,0,0,0
20,10,1,1,1,2,1,1,1,1,1,0
20,10,2,2,1,1,1,1,1,2,1,0
20,10,3,3,1,3,2,2,2,3,1,0
20,10,4,1,1,3,1,1,1,2,1,0
20,10,5,2,1,5,1,2,1,3,2,1
20,10,6,3,3,6,1,2,1,3,3,0
20,10,7,0,0,0,0,0,0,0,0,0
268,1,1,1,1,2,1,1,1,2,1,0
268,1,2,2,1,1,1,1,1,4,1,0
268,1,3,3,1,3,2,3,1,4,2,1
268,1,4,1,3,2,1,1,1,1,1,0
268,1,5,2,3,5,1,2,1,4,2,0
268,1,6,3,3,2,1,2,1,4,4,0
268,1,7,0,0,0,0,0,0,0,0,0
268,2,1,1,1,1,1,1,1,1,1,0
268,2,2,2,1,3,1,2,1,4,2,1
268,2,3,3,1,5,2,3,1,3,2,0
268,2,4,1,3,3,1,1,1,2,1,0
268,2,5,2,1,1,1,1,1,2,2,0
268,2,6,3,1,6,1,2,1,2,3,0
268,2,7,0,0,0,0,0,0,0,0,0
268,3,1,1,1,1,1,1,1,1,1,0
268,3,2,2,1,3,1,2,1,2,1,1
268,3,3,3,1,2,1,3,1,3,3,0
268,3,4,1,1,1,1,1,1,1,1,0
268,3,5,2,3,3,1,1,1,4,1,0
268,3,6,3,3,5,1,3,2,3,4,0
268,3,7,0,0,0,0,0,0,0,0,0
268,4,1,1,1,2,1,1,1,2,1,0
268,4,2,2,1,2,1,2,1,3,1,1
268,4,3,3,1,5,1,2,2,3,4,0
268,4,4,1,2,3,1,1,1,1,1,0
268,4,5,2,3,2,1,1,1,4,1,0
268,4,6,3,3,3,2,2,1,4,4,0
268,4,7,0,0,0,0,0,0,0,0,0
268,5,1,1,1,1,1,1,1,2,1,0
268,5,2,2,1,1,1,2,1,3,1,1
268,5,3,3,1,5,2,2,2,2,1,0
268,5,4,1,2,1,1,1,1,1,1,0
268,5,5,2,1,1,1,2,1,2,2,0
268,5,6,3,3,3,2,3,2,2,3,0
268,5,7,0,0,0,0,0,0,0,0,0
268,6,1,1,1,2,1,1,1,1,1,0
268,6,2,2,1,1,1,2,1,2,1,0
268,6,3,3,1,5,1,3,1,2,2,0
268,6,4,1,1,3,1,1,1,2,1,0
268,6,5,2,3,3,1,2,1,3,2,1
268,6,6,3,1,2,2,2,2,4,4,0
268,6,7,0,0,0,0,0,0,0,0,0
268,7,1,1,1,1,1,1,1,2,1,0
268,7,2,2,1,3,1,1,1,3,1,0
268,7,3,3,1,3,1,3,2,4,2,1
268,7,4,1,1,2,1,1,1,2,1,0
268,7,5,2,1,5,1,1,1,3,2,0
268,7,6,3,1,6,2,3,2,2,3,0
268,7,7,0,0,0,0,0,0,0,0,0
268,8,1,1,1,2,1,1,1,1,1,0
268,8,2,2,1,2,1,1,1,2,1,0
268,8,3,3,1,3,2,2,2,4,3,0
268,8,4,1,2,2,1,1,1,2,1,0
268,8,5,2,3,2,1,2,1,2,2,1
268,8,6,3,1,1,1,3,2,3,4,0
268,8,7,0,0,0,0,0,0,0,0,0
268,9,1,1,1,2,1,1,1,1,1,0
268,9,2,2,1,2,1,1,1,4,1,0
268,9,3,3,1,2,2,2,2,2,3,0
268,9,4,1,3,1,1,1,1,2,1,0
268,9,5,2,1,2,1,2,1,3,1,1
268,9,6,3,3,4,2,3,1,3,4,0
268,9,7,0,0,0,0,0,0,0,0,0
268,10,1,1,1,2,1,1,1,2,1,0
268,10,2,2,1,2,1,1,1,3,1,0
268,10,3,3,1,2,2,3,2,4,2,1
268,10,4,1,3,3,1,1,1,2,1,0
268,10,5,2,1,1,1,1,1,4,2,0
268,10,6,3,1,5,1,2,2,4,4,0
268,10,7,0,0,0,0,0,0,0,0,0
110,1,1,1,1,2,1,1,1,1,1,0
110,1,2,2,1,3,1,1,1,4,1,0
110,1,3,3,1,2,2,2,2,2,3,0
110,1,4,1,2,3,1,1,1,2,1,0
110,1,5,2,3,2,1,1,1,2,2,0
110,1,6,3,3,2,2,2,2,2,4,1
110,1,7,0,0,0,0,0,0,0,0,0
110,2,1,1,1,1,1,1,1,1,1,0
110,2,2,2,1,3,1,1,1,2,1,0
110,2,3,3,1,3,1,2,2,2,2,0
110,2,4,1,1,1,1,1,1,2,1,0
110,2,5,2,1,1,1,2,1,4,2,0
110,2,6,3,3,3,2,3,1,4,4,1
110,2,7,0,0,0,0,0,0,0,0,0
110,3,1,1,1,2,1,1,1,2,1,0
110,3,2,2,1,1,1,1,1,4,1,0
110,3,3,3,1,3,2,3,2,3,2,1
110,3,4,1,2,2,1,1,1,2,1,0
110,3,5,2,1,3,1,2,1,4,1,0
110,3,6,3,1,3,2,2,2,4,3,0
110,3,7,0,0,0,0,0,0,0,0,0
110,4,1,1,1,1,1,1,1,1,1,0
110,4,2,2,1,1,1,2,1,3,1,0
110,4,3,3,1,2,1,3,1,4,2,0
110,4,4,1,2,1,1,1,1,1,1,0
110,4,5,2,1,5,1,1,1,2,2,0
110,4,6,3,1,4,2,3,1,3,4,1
110,4,7,0,0,0,0,0,0,0,0,0
110,5,1,1,1,2,1,1,1,1,1,0
110,5,2,2,1,1,1,2,1,2,2,0
110,5,3,3,1,3,2,3,1,2,4,1
110,5,4,1,3,3,1,1,1,1,1,0
110,5,5,2,3,2,1,2,1,3,2,0
110,5,6,3,1,6,1,3,2,3,4,0
110,5,7,0,0,0,0,0,0,0,0,0
110,6,1,1,1,1,1,1,1,2,1,0
110,6,2,2,1,2,1,1,1,3,1,0
110,6,3,3,1,5,2,3,1,4,1,1
110,6,4,1,1,3,1,1,1,2,1,0
110,6,5,2,3,2,1,2,1,4,1,0
110,6,6,3,3,1,2,3,1,2,3,0
110,6,7,0,0,0,0,0,0,0,0,0
110,7,1,1,1,2,1,1,1,2,1,0
110,7,2,2,1,2,1,2,1,2,1,1
110,7,3,3,1,5,1,2,1,3,3,0
110,7,4,1,3,2,1,1,1,2,1,0
110,7,5,2,1,5,1,2,1,2,1,0
110,7,6,3,3,5,1,2,2,2,4,0
110,7,7,0,0,0,0,0,0,0,0,0
110,8,1,1,1,2,1,1,1,1,1,0
110,8,2,2,1,2,1,2,1,4,1,0
110,8,3,3,1,5,1,3,2,3,2,1
110,8,4,1,1,1,1,1,1,1,1,0
110,8,5,2,3,1,1,1,1,3,2,0
110,8,6,3,1,2,1,2,2,3,3,0
110,8,7,0,0,0,0,0,0,0,0,0
110,9,1,1,1,1,1,1,1,2,1,0
110,9,2,2,1,3,1,2,1,3,2,0
110,9,3,3,1,5,2,2,2,4,3,1
110,9,4,1,3,2,1,1,1,1,1,0
110,9,5,2,3,3,1,1,1,3,2,0
110,9,6,3,3,6,1,3,1,4,4,0
110,9,7,0,0,0,0,0,0,0,0,0
110,10,1,1,1,2,1,1,1,2,1,0
110,10,2,2,1,3,1,2,1,4,1,0
110,10,3,3,1,5,1,2,2,4,2,0
110,10,4,1,2,3,1,1,1,1,1,0
110,10,5,2,1,2,1,2,1,2,2,0
110,10,6,3,3,6,2,3,2,3,4,1
110,10,7,0,0,0,0,0,0,0,0,0
119,1,1,1,1,2,1,1,1,1,1,0
119,1,2,2,1,2,1,2,1,3,1,0
119,1,3,3,1,5,1,3,1,3,3,0
119,1,4,1,1,3,1,1,1,2,1,0
119,1,5,2,1,1,1,2,1,4,1,1
119,1,6,3,3,6,2,3,1,3,4,0
119,1,7,0,0,0,0,0,0,0,0,0
119,2,1,1,1,2,1,1,1,1,1,0
119,2,2,2,1,1,1,2,1,3,2,0
119,2,3,3,1,5,1,3,2,4,3,0
119,2,4,1,3,1,1,1,1,1,1,0
119,2,5,2,3,3,1,2,1,2,2,1
119,2,6,3,1,1,2,2,2,4,4,0
119,2,7,0,0,0,0,0,0,0,0,0
119,3,1,1,1,1,1,1,1,2,1,0
119,3,2,2,1,1,1,1,1,2,1,0
119,3,3,3,1,5,2,3,2,3,2,0
119,3,4,1,3,3,1,1,1,1,1,0
119,3,5,2,3,2,1,1,1,3,2,0
119,3,6,3,3,4,2,2,1,2,3,0
119,3,7,0,0,0,0,0,0,0,0,1
119,4,1,1,1,2,1,1,1,2,1,0
119,4,2,2,1,3,1,2,1,3,1,0
119,4,3,3,1,2,2,2,2,2,2,0
119,4,4,1,1,2,1,1,1,2,1,0
119,4,5,2,1,2,1,2,1,3,1,1
119,4,6,3,1,2,1,3,2,4,3,0
119,4,7,0,0,0,0,0,0,0,0,0
119,5,1,1,1,1,1,1,1,1,1,0
119,5,2,2,1,2,1,2,1,2,2,0
119,5,3,3,1,3,1,3,2,3,3,0
119,5,4,1,2,2,1,1,1,2,1,0
119,5,5,2,3,2,1,2,1,2,2,1
119,5,6,3,3,6,2,3,2,4,4,0
119,5,7,0,0,0,0,0,0,0,0,0
119,6,1,1,1,2,1,1,1,2,1,0
119,6,2,2,1,2,1,2,1,4,1,1
119,6,3,3,1,3,2,2,2,2,2,0
119,6,4,1,2,1,1,1,1,2,1,0
119,6,5,2,3,5,1,1,1,3,2,0
119,6,6,3,1,5,2,3,1,2,4,0
119,6,7,0,0,0,0,0,0,0,0,0
119,7,1,1,1,1,1,1,1,1,1,0
119,7,2,2,1,1,1,1,1,4,1,0
119,7,3,3,1,2,1,2,1,2,1,0
119,7,4,1,3,2,1,1,1,1,1,0
119,7,5,2,3,1,1,1,1,4,2,0
119,7,6,3,1,3,1,2,2,3,3,0
119,7,7,0,0,0,0,0,0,0,0,1
119,8,1,1,1,2,1,1,1,1,1,0
119,8,2,2,1,3,1,1,1,4,1,0
119,8,3,3,1,3,2,2,1,4,2,0
119,8,4,1,1,3,1,1,1,1,1,0
119,8,5,2,1,3,1,1,1,2,1,0
119,8,6,3,3,3,1,3,1,2,4,0
119,8,7,0,0,0,0,0,0,0,0,1
119,9,1,1,1,1,1,1,1,2,1,0
119,9,2,2,1,3,1,1,1,2,2,0
119,9,3,3,1,5,2,3,1,4,4,0
119,9,4,1,2,1,1,1,1,2,1,0
119,9,5,2,1,5,1,2,1,4,2,1
119,9,6,3,3,2,1,2,2,3,4,0
119,9,7,0,0,0,0,0,0,0,0,0
119,10,1,1,1,2,1,1,1,2,1,0
119,10,2,2,1,1,1,2,1,4,1,0
119,10,3,3,1,5,1,2,1,4,3,0
119,10,4,1,1,2,1,1,1,2,1,0
119,10,5,2,3,2,1,2,1,4,2,1
119,10,6,3,1,4,1,3,1,2,4,0
119,10,7,0,0,0,0,0,0,0,0,0
183,1,1,1,1,1,1,1,1,2,1,0
183,1,2,2,1,2,1,2,1,4,2,1
183,1,3,3,1,2,1,2,1,4,4,0
183,1,4,1,1,1,1,1,1,1,1,0
183,1,5,2,1,3,1,2,1,3,2,0
183,1,6,3,1,6,2,2,2,2,4,0
183,1,7,0,0,0,0,0,0,0,0,0
183,2,1,1,1,2,1,1,1,1,1,0
183,2,2,2,1,3,1,2,1,3,1,0
183,2,3,3,1,3,2,3,1,4,1,1
183,2,4,1,2,2,1,1,1,1,1,0
183,2,5,2,3,2,1,1,1,3,1,0
183,2,6,3,3,5,2,2,2,3,3,0
183,2,7,0,0,0,0,0,0,0,0,0
183,3,1,1,1,1,1,1,1,2,1,0
183,3,2,2,1,2,1,2,1,2,1,1
183,3,3,3,1,5,2,2,1,2,2,0
183,3,4,1,3,2,1,1,1,2,1,0
183,3,5,2,3,1,1,2,1,2,2,0
183,3,6,3,3,2,2,3,1,3,4,0
183,3,7,0,0,0,0,0,0,0,0,0
183,4,1,1,1,2,1,1,1,1,1,0
183,4,2,2,1,3,1,1,1,2,2,0
183,4,3,3,1,5,1,2,1,4,2,1
183,4,4,1,3,1,1,1,1,2,1,0
183,4,5,2,3,2,1,2,1,4,2,0
183,4,6,3,3,3,2,3,2,4,3,0
183,4,7,0,0,0,0,0,0,0,0,0
183,5,1,1,1,2,1,1,1,1,1,0
183,5,2,2,1,1,1,1,1,4,1,0
183,5,3,3,1,5,1,2,2,3,3,1
183,5,4,1,3,2,1,1,1,1,1,0
183,5,5,2,1,5,1,1,1,4,1,0
183,5,6,3,1,2,2,3,1,2,4,0
183,5,7,0,0,0,0,0,0,0,0,0
183,6,1,1,1,1,1,1,1,2,1,0
183,6,2,2,1,3,1,1,1,4,2,0
