RespondentNumber,Task,Concept,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Response
150,13,4,1,1,2,1,1,1,2,1,0
150,13,5,2,3,3,1,2,1,3,1,1
150,13,6,3,1,4,2,2,2,3,4,0
150,13,7,0,0,0,0,0,0,0,0,0
150,14,1,1,1,2,1,1,1,1,1,0
150,14,2,2,1,3,1,2,1,4,2,0
150,14,3,3,1,5,1,2,1,4,3,0
150,14,4,1,2,3,1,1,1,2,1,0
150,14,5,2,3,2,1,2,1,2,2,1
150,14,6,3,3,4,1,2,1,2,4,0
150,14,7,0,0,0,0,0,0,0,0,0
50,1,1,1,1,2,1,1,1,1,1,0
50,1,2,2,1,2,1,2,1,3,1,0
50,1,3,3,1,5,1,3,1,3,3,0
50,1,4,1,1,3,1,1,1,2,1,0
50,1,5,2,1,1,1,2,1,4,1,0
50,1,6,3,3,6,2,3,1,3,4,1
50,1,7,0,0,0,0,0,0,0,0,0
50,2,1,1,1,2,1,1,1,1,1,0
50,2,2,2,1,1,1,2,1,3,2,0
50,2,3,3,1,5,1,3,2,4,3,0
50,2,4,1,3,1,1,1,1,1,1,0
50,2,5,2,3,3,1,2,1,2,2,1
50,2,6,3,1,1,2,2,2,4,4,0
50,2,7,0,0,0,0,0,0,0,0,0
50,3,1,1,1,1,1,1,1,2,1,0
50,3,2,2,1,1,1,1,1,2,1,0
50,3,3,3,1,5,2,3,2,3,2,0
50,3,4,1,3,3,1,1,1,1,1,0
50,3,5,2,3,2,1,1,1,3,2,0
50,3,6,3,3,4,2,2,1,2,3,1
50,3,7,0,0,0,0,0,0,0,0,0
50,4,1,1,1,2,1,1,1,2,1,0
50,4,2,2,1,3,1,2,1,3,1,0
50,4,3,3,1,2,2,2,2,2,2,0
50,4,4,1,1,2,1,1,1,2,1,0
50,4,5,2,1,2,1,2,1,3,1,0
50,4,6,3,1,2,1,3,2,4,3,1
50,4,7,0,0,0,0,0,0,0,0,0
50,5,1,1,1,1,1,1,1,1,1,0
50,5,2,2,1,2,1,2,1,2,2,0
50,5,3,3,1,3,1,3,2,3,3,0
50,5,4,1,2,2,1,1,1,2,1,0
50,5,5,2,3,2,1,2,1,2,2,0
50,5,6,3,3,6,2,3,2,4,4,1
50,5,7,0,0,0,0,0,0,0,0,0
50,6,1,1,1,2,1,1,1,2,1,0
50,6,2,2,1,2,1,2,1,4,1,0
50,6,3,3,1,3,2,2,2,2,2,0
50,6,4,1,2,1,1,1,1,2,1,0
50,6,5,2,3,5,1,1,1,3,2,0
50,6,6,3,1,5,2,3,1,2,4,1
50,6,7,0,0,0,0,0,0,0,0,0
50,7,1,1,1,1,1,1,1,1,1,0
50,7,2,2,1,1,1,1,1,4,1,0
50,7,3,3,1,2,1,2,1,2,1,0
50,7,4,1,3,2,1,1,1,1,1,0
50,7,5,2,3,1,1,1,1,4,2,0
50,7,6,3,1,3,1,2,2,3,3,1
50,7,7,0,0,0,0,0,0,0,0,0
50,8,1,1,1,2,1,1,1,1,1,0
50,8,2,2,1,3,1,1,1,4,1,0
50,8,3,3,1,3,2,2,1,4,2,1
50,8,4,1,1,3,1,1,1,1,1,0
50,8,5,2,1,3,1,1,1,2,1,0
50,8,6,3,3,3,1,3,1,2,4,0
50,8,7,0,0,0,0,0,0,0,0,0
50,9,1,1,1,1,1,1,1,2,1,0
50,9,2,2,1,3,1,1,1,2,2,0
50,9,3,3,1,5,2,3,1,4,4,0
50,9,4,1,2,1,1,1,1,2,1,0
50,9,5,2,1,5,1,2,1,4,2,1
50,9,6,3,3,2,1,2,2,3,4,0
50,9,7,0,0,0,0,0,0,0,0,0
50,10,1,1,1,2,1,1,1,2,1,0
50,10,2,2,1,1,1,2,1,4,1,0
50,10,3,3,1,5,1,2,1,4,3,0
50,10,4,1,1,2,1,1,1,2,1,0
50,10,5,2,3,2,1,2,1,4,2,1
50,10,6,3,1,4,1,3,1,2,4,0
50,10,7,0,0,0,0,0,0,0,0,0
50,11,1,1,1,1,1,1,1,2,1,0
50,11,2,2,1,3,1,1,1,3,2,0
50,11,3,3,1,2,1,3,1,3,3,0
50,11,4,1,2,2,1,1,1,1,1,0
50,11,5,2,3,1,1,2,1,3,2,1
50,11,6,3,3,2,2,3,1,4,4,0
50,11,7,0,0,0,0,0,0,0,0,0
50,12,1,1,1,2,1,1,1,1,1,0
50,12,2,2,1,3,1,2,1,2,2,1
50,12,3,3,1,3,2,3,2,4,3,0
50,12,4,1,1,1,1,1,1,2,1,0
50,12,5,2,1,2,1,1,1,4,2,0
50,12,6,3,3,2,2,2,1,2,4,0
50,12,7,0,0,0,0,0,0,0,0,0
50,13,1,1,1,2,1,1,1,2,1,0
50,13,2,2,1,2,1,2,1,3,2,0
50,13,3,3,1,3,2,2,2,2,2,1
50,13,4,1,3,3,1,1,1,2,1,0
50,13,5,2,1,3,1,1,1,4,2,0
50,13,6,3,3,2,1,3,2,3,3,0
50,13,7,0,0,0,0,0,0,0,0,0
50,14,1,1,1,1,1,1,1,1,1,0
50,14,2,2,1,1,1,2,1,4,2,0
50,14,3,3,1,5,2,3,2,2,4,0
50,14,4,1,1,2,1,1,1,1,1,0
50,14,5,2,1,2,1,2,1,4,2,1
50,14,6,3,3,5,2,3,1,4,4,0
50,14,7,0,0,0,0,0,0,0,0,0
65,1,1,1,1,1,1,1,1,1,1,0
65,1,2,2,1,1,1,1,1,3,2,0
65,1,3,3,1,5,2,2,1,3,2,0
65,1,4,1,2,1,1,1,1,2,1,0
65,1,5,2,1,2,1,2,1,2,2,1
65,1,6,3,1,5,1,3,1,4,3,0
65,1,7,0,0,0,0,0,0,0,0,0
65,2,1,1,1,1,1,1,1,2,1,0
65,2,2,2,1,1,1,1,1,2,1,0
65,2,3,3,1,2,1,3,1,2,3,0
65,2,4,1,2,3,1,1,1,1,1,0
65,2,5,2,1,2,1,2,1,3,1,1
65,2,6,3,3,2,2,3,2,2,4,0
65,2,7,0,0,0,0,0,0,0,0,0
65,3,1,1,1,2,1,1,1,1,1,0
65,3,2,2,1,2,1,1,1,3,2,0
65,3,3,3,1,3,2,2,1,2,3,0
65,3,4,1,1,3,1,1,1,1,1,0
65,3,5,2,3,5,1,1,1,4,2,1
65,3,6,3,1,6,2,3,2,4,4,0
65,3,7,0,0,0,0,0,0,0,0,0
65,4,1,1,1,1,1,1,1,1,1,0
65,4,2,2,1,2,1,2,1,2,1,0
65,4,3,3,1,5,2,3,2,4,2,1
65,4,4,1,1,2,1,1,1,1,1,0
65,4,5,2,3,1,1,1,1,2,1,0
65,4,6,3,1,2,1,2,2,2,4,0
65,4,7,0,0,0,0,0,0,0,0,0
65,5,1,1,1,2,1,1,1,2,1,0
65,5,2,2,1,2,1,1,1,4,2,0
65,5,3,3,1,5,1,3,1,4,2,0
65,5,4,1,2,1,1,1,1,2,1,0
65,5,5,2,3,3,1,1,1,3,2,1
65,5,6,3,3,3,1,3,1,3,3,0
65,5,7,0,0,0,0,0,0,0,0,0
65,6,1,1,1,2,1,1,1,1,1,0
65,6,2,2,1,3,1,2,1,3,1,0
65,6,3,3,1,5,1,3,2,2,3,0
65,6,4,1,3,2,1,1,1,1,1,0
65,6,5,2,1,5,1,2,1,3,2,1
65,6,6,3,3,3,1,2,1,3,4,0
65,6,7,0,0,0,0,0,0,0,0,0
65,7,1,1,1,2,1,1,1,1,1,0
65,7,2,2,1,3,1,2,1,4,1,0
65,7,3,3,1,3,2,3,2,4,4,0
65,7,4,1,3,3,1,1,1,2,1,0
65,7,5,2,3,1,1,2,1,2,1,0
65,7,6,3,3,4,2,3,2,4,4,0
65,7,7,0,0,0,0,0,0,0,0,1
65,8,1,1,1,2,1,1,1,2,1,0
65,8,2,2,1,3,1,2,1,2,1,0
65,8,3,3,1,2,2,2,2,3,1,1
65,8,4,1,3,1,1,1,1,2,1,0
65,8,5,2,3,3,1,2,1,4,2,0
65,8,6,3,1,6,2,2,1,2,3,0
65,8,7,0,0,0,0,0,0,0,0,0
65,9,1,1,1,1,1,1,1,2,1,0
65,9,2,2,1,1,1,2,1,4,1,0
65,9,3,3,1,3,1,2,2,3,2,1
65,9,4,1,1,2,1,1,1,2,1,0
65,9,5,2,1,2,1,1,1,4,2,0
65,9,6,3,3,1,2,2,2,3,4,0
65,9,7,0,0,0,0,0,0,0,0,0
65,10,1,1,1,1,1,1,1,1,1,0
65,10,2,2,1,3,1,2,1,2,1,0
65,10,3,3,1,5,2,3,2,2,2,0
65,10,4,1,3,1,1,1,1,1,1,0
65,10,5,2,3,5,1,1,1,4,1,1
65,10,6,3,1,1,2,3,2,3,3,0
65,10,7,0,0,0,0,0,0,0,0,0
65,11,1,1,1,1,1,1,1,1,1,0
65,11,2,2,1,2,1,2,1,4,2,0
65,11,3,3,1,5,2,3,1,2,3,0
65,11,4,1,1,1,1,1,1,2,1,0
65,11,5,2,3,2,1,1,1,3,2,1
65,11,6,3,3,3,2,2,2,4,4,0
65,11,7,0,0,0,0,0,0,0,0,0
65,12,1,1,1,1,1,1,1,2,1,0
65,12,2,2,1,3,1,1,1,4,1,0
65,12,3,3,1,3,1,3,2,2,3,0
65,12,4,1,3,3,1,1,1,2,1,0
65,12,5,2,3,3,1,2,1,2,2,1
65,12,6,3,1,5,2,2,1,3,4,0
65,12,7,0,0,0,0,0,0,0,0,0
65,13,1,1,1,1,1,1,1,2,1,0
65,13,2,2,1,1,1,2,1,2,1,0
65,13,3,3,1,3,1,2,2,4,3,0
65,13,4,1,2,3,1,1,1,2,1,0
65,13,5,2,3,1,1,1,1,3,1,0
65,13,6,3,1,3,1,2,1,3,4,0
65,13,7,0,0,0,0,0,0,0,0,1
65,14,1,1,1,2,1,1,1,2,1,0
65,14,2,2,1,3,1,1,1,2,1,0
65,14,3,3,1,5,1,3,2,2,2,0
65,14,4,1,2,1,1,1,1,1,1,0
65,14,5,2,3,2,1,2,1,4,1,1
65,14,6,3,1,6,1,3,1,2,4,0
65,14,7,0,0,0,0,0,0,0,0,0
299,1,1,1,1,2,1,1,1,1,1,0
299,1,2,2,1,3,1,2,1,3,1,0
299,1,3,3,1,3,2,3,2,3,2,0
299,1,4,1,3,2,1,1,1,2,1,0
299,1,5,2,3,2,1,2,1,3,2,0
299,1,6,3,3,3,2,3,2,2,4,0
299,1,7,0,0,0,0,0,0,0,0,1
299,2,1,1,1,2,1,1,1,2,1,0
299,2,2,2,1,2,1,1,1,2,2,0
299,2,3,3,1,2,2,3,2,3,4,0
299,2,4,1,1,2,1,1,1,2,1,0
299,2,5,2,3,5,1,1,1,2,2,0
299,2,6,3,1,3,2,3,1,3,4,1
299,2,7,0,0,0,0,0,0,0,0,0
299,3,1,1,1,1,1,1,1,1,1,0
299,3,2,2,1,2,1,2,1,4,1,0
299,3,3,3,1,3,1,3,2,4,1,0
299,3,4,1,3,1,1,1,1,2,1,0
299,3,5,2,1,2,1,2,1,3,1,0
299,3,6,3,1,2,1,3,1,4,3,1
299,3,7,0,0,0,0,0,0,0,0,0
299,4,1,1,1,1,1,1,1,1,1,0
299,4,2,2,1,1,1,2,1,4,2,0
299,4,3,3,1,5,2,3,1,2,3,0
299,4,4,1,2,2,1,1,1,2,1,0
299,4,5,2,3,3,1,1,1,4,2,0
299,4,6,3,3,6,1,3,2,2,4,1
299,4,7,0,0,0,0,0,0,0,0,0
299,5,1,1,1,1,1,1,1,2,1,0
299,5,2,2,1,3,1,2,1,4,1,0
299,5,3,3,1,2,1,2,1,2,2,0
299,5,4,1,1,3,1,1,1,1,1,0
299,5,5,2,3,5,1,2,1,2,1,0
299,5,6,3,3,1,1,2,1,4,3,1
299,5,7,0,0,0,0,0,0,0,0,0
299,6,1,1,1,2,1,1,1,2,1,0
299,6,2,2,1,3,1,2,1,2,1,0
299,6,3,3,1,3,2,2,1,3,3,0
299,6,4,1,2,1,1,1,1,1,1,0
299,6,5,2,1,1,1,1,1,4,2,0
299,6,6,3,1,4,1,2,2,4,4,0
299,6,7,0,0,0,0,0,0,0,0,1
299,7,1,1,1,1,1,1,1,1,1,0
299,7,2,2,1,2,1,1,1,3,2,0
299,7,3,3,1,5,2,2,2,4,3,0
299,7,4,1,2,3,1,1,1,1,1,0
299,7,5,2,1,3,1,2,1,4,2,0
299,7,6,3,1,2,2,2,1,3,4,0
299,7,7,0,0,0,0,0,0,0,0,1
299,8,1,1,1,2,1,1,1,2,1,0
299,8,2,2,1,1,1,1,1,3,1,0
299,8,3,3,1,5,1,3,1,2,2,1
299,8,4,1,3,1,1,1,1,2,1,0
299,8,5,2,1,2,1,1,1,2,1,0
299,8,6,3,3,6,2,2,2,3,4,0
299,8,7,0,0,0,0,0,0,0,0,0
299,9,1,1,1,2,1,1,1,1,1,0
299,9,2,2,1,1,1,1,1,2,2,0
299,9,3,3,1,5,1,2,2,4,2,0
299,9,4,1,1,3,1,1,1,1,1,0
299,9,5,2,3,1,1,2,1,3,2,0
299,9,6,3,3,5,2,3,2,2,3,1
299,9,7,0,0,0,0,0,0,0,0,0
299,10,1,1,1,1,1,1,1,1,1,0
299,10,2,2,1,1,1,1,1,3,1,0
299,10,3,3,1,3,1,2,2,3,4,0
299,10,4,1,3,1,1,1,1,2,1,0
299,10,5,2,3,3,1,1,1,2,1,0
299,10,6,3,3,2,1,3,2,2,4,0
299,10,7,0,0,0,0,0,0,0,0,1
299,11,1,1,1,2,1,1,1,1,1,0
299,11,2,2,1,3,1,1,1,3,2,0
299,11,3,3,1,5,1,2,1,2,4,0
299,11,4,1,2,2,1,1,1,2,1,0
299,11,5,2,1,1,1,1,1,3,2,0
299,11,6,3,1,1,1,2,1,2,4,0
299,11,7,0,0,0,0,0,0,0,0,1
299,12,1,1,1,1,1,1,1,1,1,0
299,12,2,2,1,2,1,2,1,3,1,0
299,12,3,3,1,2,1,3,1,3,2,0
299,12,4,1,3,3,1,1,1,1,1,0
299,12,5,2,3,2,1,2,1,4,2,0
299,12,6,3,1,3,1,3,2,2,4,1
299,12,7,0,0,0,0,0,0,0,0,0
299,13,1,1,1,1,1,1,1,1,1,0
299,13,2,2,1,2,1,1,1,2,2,0
299,13,3,3,1,2,1,2,1,4,2,0
299,13,4,1,3,2,1,1,1,1,1,0
299,13,5,2,1,2,1,1,1,2,2,0
299,13,6,3,3,6,2,2,1,4,3,0
299,13,7,0,0,0,0,0,0,0,0,1
299,14,1,1,1,2,1,1,1,2,1,0
299,14,2,2,1,2,1,2,1,3,1,0
299,14,3,3,1,3,1,2,1,2,3,0
299,14,4,1,3,1,1,1,1,1,1,0
299,14,5,2,3,3,1,1,1,3,2,0
299,14,6,3,3,1,1,2,1,4,4,0
299,14,7,0,0,0,0,0,0,0,0,1
234,1,1,1,1,2,1,1,1,1,1,0
234,1,2,2,1,3,1,1,1,4,1,0
234,1,3,3,1,2,2,2,2,2,3,0
234,1,4,1,2,3,1,1,1,2,1,1
234,1,5,2,3,2,1,1,1,2,2,0
234,1,6,3,3,2,2,2,2,2,4,0
234,1,7,0,0,0,0,0,0,0,0,0
234,2,1,1,1,1,1,1,1,1,1,0
234,2,2,2,1,3,1,1,1,2,1,0
234,2,3,3,1,3,1,2,2,2,2,0
234,2,4,1,1,1,1,1,1,2,1,1
234,2,5,2,1,1,1,2,1,4,2,0
234,2,6,3,3,3,2,3,1,4,4,0
234,2,7,0,0,0,0,0,0,0,0,0
234,3,1,1,1,2,1,1,1,2,1,0
234,3,2,2,1,1,1,1,1,4,1,0
234,3,3,3,1,3,2,3,2,3,2,0
234,3,4,1,2,2,1,1,1,2,1,0
234,3,5,2,1,3,1,2,1,4,1,1
234,3,6,3,1,3,2,2,2,4,3,0
234,3,7,0,0,0,0,0,0,0,0,0
234,4,1,1,1,1,1,1,1,1,1,0
234,4,2,2,1,1,1,2,1,3,1,1
234,4,3,3,1,2,1,3,1,4,2,0
234,4,4,1,2,1,1,1,1,1,1,0
234,4,5,2,1,5,1,1,1,2,2,0
234,4,6,3,1,4,2,3,1,3,4,0
234,4,7,0,0,0,0,0,0,0,0,0
234,5,1,1,1,2,1,1,1,1,1,0
234,5,2,2,1,1,1,2,1,2,2,0
234,5,3,3,1,3,2,3,1,2,4,0
234,5,4,1,3,3,1,1,1,1,1,1
234,5,5,2,3,2,1,2,1,3,2,0
234,5,6,3,1,6,1,3,2,3,4,0
234,5,7,0,0,0,0,0,0,0,0,0
234,6,1,1,1,1,1,1,1,2,1,0
234,6,2,2,1,2,1,1,1,3,1,0
234,6,3,3,1,5,2,3,1,4,1,0
234,6,4,1,1,3,1,1,1,2,1,0
234,6,5,2,3,2,1,2,1,4,1,1
234,6,6,3,3,1,2,3,1,2,3,0
234,6,7,0,0,0,0,0,0,0,0,0
234,7,1,1,1,2,1,1,1,2,1,0
234,7,2,2,1,2,1,2,1,2,1,0
234,7,3,3,1,5,1,2,1,3,3,0
234,7,4,1,3,2,1,1,1,2,1,0
234,7,5,2,1,5,1,2,1,2,1,1
234,7,6,3,3,5,1,2,2,2,4,0
234,7,7,0,0,0,0,0,0,0,0,0
234,8,1,1,1,2,1,1,1,1,1,0
234,8,2,2,1,2,1,2,1,4,1,1
234,8,3,3,1,5,1,3,2,3,2,0
234,8,4,1,1,1,1,1,1,1,1,0
234,8,5,2,3,1,1,1,1,3,2,0
234,8,6,3,1,2,1,2,2,3,3,0
234,8,7,0,0,0,0,0,0,0,0,0
234,9,1,1,1,1,1,1,1,2,1,0
234,9,2,2,1,3,1,2,1,3,2,0
234,9,3,3,1,5,2,2,2,4,3,0
234,9,4,1,3,2,1,1,1,1,1,0
234,9,5,2,3,3,1,1,1,3,2,0
234,9,6,3,3,6,1,3,1,4,4,0
234,9,7,0,0,0,0,0,0,0,0,1
234,10,1,1,1,2,1,1,1,2,1,0
234,10,2,2,1,3,1,2,1,4,1,1
234,10,3,3,1,5,1,2,2,4,2,0
234,10,4,1,2,3,1,1,1,1,1,0
234,10,5,2,1,2,1,2,1,2,2,0
234,10,6,3,3,6,2,3,2,3,4,0
234,10,7,0,0,0,0,0,0,0,0,0
234,11,1,1,1,2,1,1,1,1,1,0
234,11,2,2,1,2,1,2,1,2,1,0
234,11,3,3,1,3,2,3,1,2,2,0
234,11,4,1,2,2,1,1,1,1,1,0
234,11,5,2,1,3,1,2,1,2,1,1
234,11,6,3,1,3,2,2,1,2,3,0
234,11,7,0,0,0,0,0,0,0,0,0
234,12,1,1,1,2,1,1,1,1,1,0
234,12,2,2,1,1,1,2,1,4,1,0
234,12,3,3,1,2,2,3,2,4,2,0
234,12,4,1,2,2,1,1,1,2,1,0
234,12,5,2,3,1,1,2,1,4,1,1
234,12,6,3,3,6,2,3,2,3,3,0
234,12,7,0,0,0,0,0,0,0,0,0
234,13,1,1,1,2,1,1,1,1,1,0
234,13,2,2,1,1,1,2,1,3,2,0
234,13,3,3,1,2,2,3,2,4,3,0
234,13,4,1,1,1,1,1,1,2,1,0
234,13,5,2,3,5,1,2,1,2,2,0
234,13,6,3,3,3,1,2,2,2,4,0
234,13,7,0,0,0,0,0,0,0,0,1
234,14,1,1,1,2,1,1,1,1,1,0
234,14,2,2,1,3,1,2,1,4,1,1
234,14,3,3,1,5,1,3,1,3,1,0
234,14,4,1,2,3,1,1,1,2,1,0
234,14,5,2,3,5,1,1,1,2,2,0
234,14,6,3,1,2,2,3,2,4,3,0
234,14,7,0,0,0,0,0,0,0,0,0
290,1,1,1,1,1,1,1,1,1,1,0
290,1,2,2,1,1,1,1,1,3,2,0
290,1,3,3,1,5,2,2,1,3,2,0
290,1,4,1,2,1,1,1,1,2,1,0
290,1,5,2,1,2,1,2,1,2,2,0
290,1,6,3,1,5,1,3,1,4,3,0
290,1,7,0,0,0,0,0,0,0,0,1
290,2,1,1,1,1,1,1,1,2,1,0
290,2,2,2,1,1,1,1,1,2,1,0
290,2,3,3,1,2,1,3,1,2,3,0
290,2,4,1,2,3,1,1,1,1,1,0
290,2,5,2,1,2,1,2,1,3,1,0
290,2,6,3,3,2,2,3,2,2,4,0
290,2,7,0,0,0,0,0,0,0,0,1
290,3,1,1,1,2,1,1,1,1,1,0
290,3,2,2,1,2,1,1,1,3,2,0
290,3,3,3,1,3,2,2,1,2,3,0
290,3,4,1,1,3,1,1,1,1,1,0
290,3,5,2,3,5,1,1,1,4,2,0
290,3,6,3,1,6,2,3,2,4,4,0
290,3,7,0,0,0,0,0,0,0,0,1
290,4,1,1,1,1,1,1,1,1,1,0
290,4,2,2,1,2,1,2,1,2,1,0
290,4,3,3,1,5,2,3,2,4,2,0
290,4,4,1,1,2,1,1,1,1,1,0
290,4,5,2,3,1,1,1,1,2,1,0
290,4,6,3,1,2,1,2,2,2,4,0
290,4,7,0,0,0,0,0,0,0,0,1
290,5,1,1,1,2,1,1,1,2,1,0
290,5,2,2,1,2,1,1,1,4,2,0
290,5,3,3,1,5,1,3,1,4,2,0
290,5,4,1,2,1,1,1,1,2,1,0
290,5,5,2,3,3,1,1,1,3,2,0
290,5,6,3,3,3,1,3,1,3,3,0
290,5,7,0,0,0,0,0,0,0,0,1
290,6,1,1,1,2,1,1,1,1,1,0
290,6,2,2,1,3,1,2,1,3,1,0
290,6,3,3,1,5,1,3,2,2,3,0
290,6,4,1,3,2,1,1,1,1,1,0
290,6,5,2,1,5,1,2,1,3,2,0
290,6,6,3,3,3,1,2,1,3,4,0
290,6,7,0,0,0,0,0,0,0,0,1
290,7,1,1,1,2,1,1,1,1,1,0
290,7,2,2,1,3,1,2,1,4,1,0
290,7,3,3,1,3,2,3,2,4,4,0
290,7,4,1,3,3,1,1,1,2,1,0
290,7,5,2,3,1,1,2,1,2,1,0
290,7,6,3,3,4,2,3,2,4,4,0
290,7,7,0,0,0,0,0,0,0,0,1
290,8,1,1,1,2,1,1,1,2,1,0
290,8,2,2,1,3,1,2,1,2,1,0
290,8,3,3,1,2,2,2,2,3,1,0
290,8,4,1,3,1,1,1,1,2,1,0
290,8,5,2,3,3,1,2,1,4,2,0
290,8,6,3,1,6,2,2,1,2,3,0
290,8,7,0,0,0,0,0,0,0,0,1
290,9,1,1,1,1,1,1,1,2,1,0
290,9,2,2,1,1,1,2,1,4,1,0
290,9,3,3,1,3,1,2,2,3,2,0
290,9,4,1,1,2,1,1,1,2,1,0
290,9,5,2,1,2,1,1,1,4,2,0
290,9,6,3,3,1,2,2,2,3,4,0
290,9,7,0,0,0,0,0,0,0,0,1
290,10,1,1,1,1,1,1,1,1,1,0
290,10,2,2,1,3,1,2,1,2,1,0
290,10,3,3,1,5,2,3,2,2,2,0
290,10,4,1,3,1,1,1,1,1,1,0
290,10,5,2,3,5,1,1,1,4,1,0
290,10,6,3,1,1,2,3,2,3,3,0
290,10,7,0,0,0,0,0,0,0,0,1
290,11,1,1,1,1,1,1,1,1,1,0
290,11,2,2,1,2,1,2,1,4,2,0
290,11,3,3,1,5,2,3,1,2,3,0
290,11,4,1,1,1,1,1,1,2,1,0
290,11,5,2,3,2,1,1,1,3,2,0
290,11,6,3,3,3,2,2,2,4,4,0
290,11,7,0,0,0,0,0,0,0,0,1
290,12,1,1,1,1,1,1,1,2,1,0
290,12,2,2,1,3,1,1,1,4,1,0
290,12,3,3,1,3,1,3,2,2,3,0
290,12,4,1,3,3,1,1,1,2,1,0
290,12,5,2,3,3,1,2,1,2,2,0
290,12,6,3,1,5,2,2,1,3,4,0
290,12,7,0,0,0,0,0,0,0,0,1
290,13,1,1,1,1,1,1,1,2,1,0
290,13,2,2,1,1,1,2,1,2,1,0
290,13,3,3,1,3,1,2,2,4,3,0
290,13,4,1,2,3,1,1,1,2,1,0
290,13,5,2,3,1,1,1,1,3,1,0
290,13,6,3,1,3,1,2,1,3,4,0
290,13,7,0,0,0,0,0,0,0,0,1
290,14,1,1,1,2,1,1,1,2,1,0
290,14,2,2,1,3,1,1,1,2,1,0
290,14,3,3,1,5,1,3,2,2,2,0
290,14,4,1,2,1,1,1,1,1,1,0
290,14,5,2,3,2,1,2,1,4,1,0
290,14,6,3,1,6,1,3,1,2,4,0
290,14,7,0,0,0,0,0,0,0,0,1
31,1,1,1,1,2,1,1,1,1,1,0
31,1,2,2,1,2,1,2,1,3,1,1
31,1,3,3,1,5,1,3,1,3,3,0
31,1,4,1,1,3,1,1,1,2,1,0
31,1,5,2,1,1,1,2,1,4,1,0
31,1,6,3,3,6,2,3,1,3,4,0
31,1,7,0,0,0,0,0,0,0,0,0
31,2,1,1,1,2,1,1,1,1,1,0
31,2,2,2,1,1,1,2,1,3,2,0
31,2,3,3,1,5,1,3,2,4,3,0
31,2,4,1,3,1,1,1,1,1,1,0
31,2,5,2,3,3,1,2,1,2,2,1
31,2,6,3,1,1,2,2,2,4,4,0
31,2,7,0,0,0,0,0,0,0,0,0
31,3,1,1,1,1,1,1,1,2,1,0
31,3,2,2,1,1,1,1,1,2,1,0
31,3,3,3,1,5,2,3,2,3,2,1
31,3,4,1,3,3,1,1,1,1,1,0
31,3,5,2,3,2,1,1,1,3,2,0
31,3,6,3,3,4,2,2,1,2,3,0
31,3,7,0,0,0,0,0,0,0,0,0
31,4,1,1,1,2,1,1,1,2,1,0
31,4,2,2,1,3,1,2,1,3,1,1
31,4,3,3,1,2,2,2,2,2,2,0
31,4,4,1,1,2,1,1,1,2,1,0
31,4,5,2,1,2,1,2,1,3,1,0
31,4,6,3,1,2,1,3,2,4,3,0
31,4,7,0,0,0,0,0,0,0,0,0
31,5,1,1,1,1,1,1,1,1,1,0
31,5,2,2,1,2,1,2,1,2,2,1
31,5,3,3,1,3,1,3,2,3,3,0
31,5,4,1,2,2,1,1,1,2,1,0
31,5,5,2,3,2,1,2,1,2,2,0
31,5,6,3,3,6,2,3,2,4,4,0
31,5,7,0,0,0,0,0,0,0,0,0
31,6,1,1,1,2,1,1,1,2,1,0
31,6,2,2,1,2,1,2,1,4,1,1
31,6,3,3,1,3,2,2,2,2,2,0
31,6,4,1,2,1,1,1,1,2,1,0
31,6,5,2,3,5,1,1,1,3,2,0
31,6,6,3,1,5,2,3,1,2,4,0
31,6,7,0,0,0,0,0,0,0,0,0
31,7,1,1,1,1,1,1,1,1,1,0
31,7,2,2,1,1,1,1,1,4,1,0
31,7,3,3,1,2,1,2,1,2,1,1
31,7,4,1,3,2,1,1,1,1,1,0
31,7,5,2,3,1,1,1,1,4,2,0
31,7,6,3,1,3,1,2,2,3,3,0
31,7,7,0,0,0,0,0,0,0,0,0
31,8,1,1,1,2,1,1,1,1,1,0
31,8,2,2,1,3,1,1,1,4,1,1
31,8,3,3,1,3,2,2,1,4,2,0
31,8,4,1,1,3,1,1,1,1,1,0
31,8,5,2,1,3,1,1,1,2,1,0
31,8,6,3,3,3,1,3,1,2,4,0
31,8,7,0,0,0,0,0,0,0,0,0
31,9,1,1,1,1,1,1,1,2,1,0
31,9,2,2,1,3,1,1,1,2,2,0
31,9,3,3,1,5,2,3,1,4,4,0
31,9,4,1,2,1,1,1,1,2,1,0
31,9,5,2,1,5,1,2,1,4,2,1
31,9,6,3,3,2,1,2,2,3,4,0
31,9,7,0,0,0,0,0,0,0,0,0
31,10,1,1,1,2,1,1,1,2,1,0
31,10,2,2,1,1,1,2,1,4,1,0
31,10,3,3,1,5,1,2,1,4,3,0
31,10,4,1,1,2,1,1,1,2,1,0
31,10,5,2,3,2,1,2,1,4,2,1
31,10,6,3,1,4,1,3,1,2,4,0
31,10,7,0,0,0,0,0,0,0,0,0
31,11,1,1,1,1,1,1,1,2,1,0
31,11,2,2,1,3,1,1,1,3,2,0
31,11,3,3,1,2,1,3,1,3,3,0
31,11,4,1,2,2,1,1,1,1,1,0
31,11,5,2,3,1,1,2,1,3,2,0
31,11,6,3,3,2,2,3,1,4,4,0
31,11,7,0,0,0,0,0,0,0,0,1
31,12,1,1,1,2,1,1,1,1,1,0
31,12,2,2,1,3,1,2,1,2,2,1
